Codigo_Accidente,Fecha_Acc,Localidad,Longitud,Latitud,Coordenada_Completa,Dentro_Poligono_Distrital,Localidad_Por_Punto
10611801,2024-10-28,PUENTE ARANDA,-74.12586329167,4.61967438683,True,True,KENNEDY
10607179,2024-07-05,SUMAPAZ,-74.2058333,4.3197222,True,True,USME
10609028,2024-08-21,BOSA,-74.15492770855,4.59661244222,True,True,CIUDAD BOLIVAR
10609036,2024-08-22,BARRIOS UNIDOS,-74.09406570379,4.66545116378,True,True,TEUSAQUILLO
10609975,2024-09-13,USAQUÉN,-74.05263332651,4.71603299962,True,True,SUBA
10612414,2024-11-11,USAQUÉN,-74.04189496385,4.77886384466,True,True,SUBA
10612415,2024-11-14,BOSA,-74.15814367716,4.59606970487,True,True,CIUDAD BOLIVAR
10611186,2024-10-11,TUNJUELITO,-74.12858573382,4.58669605762,True,True,RAFAEL URIBE URIBE
10613511,2024-12-01,SANTA FE,-74.06581667845,4.62600252189,True,True,CHAPINERO
10613807,2024-12-16,ANTONIO NARIÑO,-74.09516754312,4.57618507977,True,True,RAFAEL URIBE URIBE
10614398,2024-12-31,BARRIOS UNIDOS,-74.07918480818,4.68394496024,True,True,ENGATIVA
10594929,2023-08-18,BARRIOS UNIDOS,-74.06274754533,4.68844906663,True,True,SUBA
10592640,2023-06-21,SANTA FE,-74.08113745634,4.59486659104,True,True,CANDELARIA
10592799,2023-06-25,BARRIOS UNIDOS,-74.0586145907,4.67861020747,True,True,CHAPINERO
10592842,2023-06-26,PUENTE ARANDA,-74.10735352852,4.64823871616,True,True,TEUSAQUILLO
10608429,2024-08-05,USAQUÉN,-74.04459325605,4.76505023494,True,True,SUBA
10608920,2024-08-18,ENGATIVÁ,-74.11393502699,4.66941958781,True,True,FONTIBON
10607651,2024-07-19,USME,-74.1015150922,4.54045922202,True,True,RAFAEL URIBE URIBE
10609065,2024-08-23,USAQUÉN,-74.05519513075,4.6995084557,True,True,SUBA
10610771,2024-10-03,ENGATIVÁ,-74.09327176993,4.66632266615,True,True,BARRIOS UNIDOS
10612037,2024-11-01,USAQUÉN,-74.05196575634,4.72024321419,True,True,SUBA
10606933,2024-06-27,BARRIOS UNIDOS,-74.07414436265,4.68815803541,True,True,SUBA
10603344,2024-03-23,SANTA FE,-74.06971392815,4.59594137282,True,True,CANDELARIA
10603357,2024-03-24,SANTA FE,-74.07626656477,4.6087744629,True,True,LOS MARTIRES
10601494,2024-02-09,ANTONIO NARIÑO,-74.10422002498,4.5831205333,True,True,RAFAEL URIBE URIBE
10601511,2024-02-09,BARRIOS UNIDOS,-74.0856509046,4.65498672374,True,True,TEUSAQUILLO
10601513,2024-02-10,USME,-74.1266609418,4.56701443295,True,True,TUNJUELITO
10601538,2024-02-11,BOSA,-74.18513085086,4.61708668794,True,True,KENNEDY
10605529,2024-05-20,BOSA,-74.1798863939,4.63459719331,True,True,KENNEDY
10603435,2024-03-25,CIUDAD BOLÍVAR,-74.13514690121,4.56836018614,True,True,TUNJUELITO
10612638,2024-11-21,SANTA FE,-74.0677049536,4.5982861026,True,True,CANDELARIA
10613413,2024-12-06,ANTONIO NARIÑO,-74.10191652958,4.58078198754,True,True,RAFAEL URIBE URIBE
10613744,2024-12-17,BOSA,-74.15363622491,4.59643999616,True,True,CIUDAD BOLIVAR
10614061,2024-12-24,FONTIBÓN,-74.11960033362,4.67896200214,True,True,ENGATIVA
10613692,2024-12-13,ANTONIO NARIÑO,-74.12920849715,4.59373543626,True,True,PUENTE ARANDA
10607238,2024-07-06,ANTONIO NARIÑO,-74.10324535141,4.59550696054,True,True,LOS MARTIRES
10610382,2024-09-24,ANTONIO NARIÑO,-74.11336687987,4.59594671999,True,True,PUENTE ARANDA
10602300,2024-02-28,SANTA FE,-74.09484890883,4.58545549725,True,True,ANTONIO NARINO
10602153,2024-02-24,PUENTE ARANDA,-74.12834701721,4.6116137528,True,True,KENNEDY
10611764,2024-10-31,FONTIBÓN,-74.13235750882,4.6477289507,True,True,KENNEDY
10611997,2024-11-01,PUENTE ARANDA,-74.13433638994,4.60074846158,True,True,KENNEDY
10607251,2024-07-04,USAQUÉN,-74.04331115691,4.77147150639,True,True,SUBA
10609831,2024-09-10,BOSA,-74.17859462541,4.63164887134,True,True,KENNEDY
10609892,2024-09-11,CHAPINERO,-74.06528291886,4.64624041072,True,True,TEUSAQUILLO
10613676,2024-12-16,SUBA,-74.04276040976,4.77170760379,True,True,USAQUEN
10611002,2024-10-10,FONTIBÓN,-74.11834873512,4.63734618645,True,True,PUENTE ARANDA
10613359,2024-12-07,CHAPINERO,-74.0317043442,4.68298793563,True,True,USAQUEN
10604411,2024-04-20,USAQUÉN,-74.04348997061,4.76939285754,True,True,SUBA
10605142,2024-05-12,ANTONIO NARIÑO,-74.0849622864,4.58935363013,True,True,SANTA FE
10602170,2024-02-25,USAQUÉN,-74.03828648512,4.67989229958,True,True,CHAPINERO
10603159,2024-03-19,BOSA,-74.1688734886,4.59581352671,True,True,CIUDAD BOLIVAR
10603232,2024-03-22,BOSA,-74.15418473666,4.59891439261,True,True,CIUDAD BOLIVAR
10601191,2024-02-02,SANTA FE,-74.08101700348,4.59482575745,True,True,CANDELARIA
10603852,2024-04-05,CANDELARIA,-74.08297745173,4.58741793443,True,True,SAN CRISTOBAL
10602231,2024-02-23,ANTONIO NARIÑO,-74.11337224428,4.59602692752,True,True,PUENTE ARANDA
10602715,2024-03-10,ENGATIVÁ,-74.09334150736,4.66622642668,True,True,BARRIOS UNIDOS
10612842,2024-11-22,CIUDAD BOLÍVAR,-74.12779579054,4.56789386853,True,True,TUNJUELITO
10613012,2024-11-26,USME,-74.12116674368,4.54833928991,True,True,RAFAEL URIBE URIBE
10613078,2024-11-29,BARRIOS UNIDOS,-74.07818295764,4.65122455504,True,True,TEUSAQUILLO
10613812,2024-10-20,TEUSAQUILLO,-74.10340592123,4.6536855428,True,True,ENGATIVA
10608802,2024-08-14,ENGATIVÁ,-74.11931845496,4.69011236978,True,True,FONTIBON
10608482,2024-08-01,ENGATIVÁ,-74.07904174972,4.68394675682,True,True,BARRIOS UNIDOS
10610897,2024-10-05,CIUDAD BOLÍVAR,-74.15050474589,4.59559648034,True,True,KENNEDY
10609113,2024-08-24,USAQUÉN,-74.05154732649,4.72089900669,True,True,SUBA
10594825,2023-08-15,ANTONIO NARIÑO,-74.08364800398,4.59221438626,True,True,SANTA FE
10605166,2024-05-09,USAQUÉN,-74.04931438749,4.65863950675,True,True,CHAPINERO
10603383,2024-03-25,FONTIBÓN,-74.11163368695,4.66645487401,True,True,ENGATIVA
10603543,2024-03-30,USAQUÉN,-74.03915694913,4.79739260334,True,True,SUBA
10602445,2024-03-03,SAN CRISTÓBAL,-74.10222254599,4.56720462133,True,True,RAFAEL URIBE URIBE
10605705,2024-05-24,ENGATIVÁ,-74.08595470373,4.6775719002,True,True,BARRIOS UNIDOS
10610796,2024-10-03,FONTIBÓN,-74.11802855913,4.67702120521,True,True,ENGATIVA
10612934,2024-11-30,SANTA FE,-74.07790458956,4.58080605219,True,True,SAN CRISTOBAL
10606791,2024-05-29,CIUDAD BOLÍVAR,-74.13820413665,4.56732595837,True,True,TUNJUELITO
10607955,2024-07-24,CHAPINERO,-74.05865337827,4.68034496912,True,True,BARRIOS UNIDOS
10609795,2024-09-10,TEUSAQUILLO,-74.08369449735,4.65341220226,True,True,BARRIOS UNIDOS
10610503,2024-09-19,PUENTE ARANDA,-74.12760494097,4.61432113864,True,True,KENNEDY
10606852,2024-06-20,RAFAEL URIBE URIBE,-74.09979543725,4.54555964172,True,True,SAN CRISTOBAL
10596151,2023-09-18,SANTA FE,-74.07660720532,4.59163421515,True,True,CANDELARIA
10596162,2023-09-18,SAN CRISTÓBAL,-74.09791199152,4.5720284324,True,True,RAFAEL URIBE URIBE
10601461,2024-02-07,SANTA FE,-74.07296342437,4.60113345505,True,True,CANDELARIA
10601922,2024-02-14,SANTA FE,-74.06945518555,4.62297617238,True,True,TEUSAQUILLO
10604811,2024-05-03,TUNJUELITO,-74.15129867976,4.59566331998,True,True,KENNEDY
10604878,2024-05-04,BARRIOS UNIDOS,-74.08818227832,4.6740311377,True,True,ENGATIVA
10603952,2024-04-11,SAN CRISTÓBAL,-74.10250393336,4.58130067376,True,True,ANTONIO NARINO
10610958,2024-10-03,USME,-74.12137237298,4.55502208436,True,True,RAFAEL URIBE URIBE
10608741,2024-08-11,USME,-74.12730659127,4.5332446231,True,True,CIUDAD BOLIVAR
10601708,2024-02-14,CANDELARIA,-74.08047226851,4.5915085559,True,True,SANTA FE
10602349,2024-03-03,SUBA,-74.04505638068,4.76045989534,True,True,USAQUEN
10602926,2024-03-16,BOSA,-74.16723392744,4.59566866699,True,True,CIUDAD BOLIVAR
10605225,2024-04-25,TUNJUELITO,-74.15008498018,4.58014165016,True,True,CIUDAD BOLIVAR
10605226,2024-05-09,PUENTE ARANDA,-74.12211673271,4.63001806323,True,True,KENNEDY
10601971,2024-02-20,LOS MÁRTIRES,-74.09797100012,4.60659820101,True,True,PUENTE ARANDA
10601907,2024-02-18,USAQUÉN,-74.04636529867,4.75351017367,True,True,SUBA
10603308,2024-03-24,BARRIOS UNIDOS,-74.08606199209,4.67774298982,True,True,ENGATIVA
10595181,2023-08-25,FONTIBÓN,-74.11339370196,4.66970707922,True,True,ENGATIVA
10596701,2023-09-29,PUENTE ARANDA,-74.12726072256,4.59190424876,True,True,RAFAEL URIBE URIBE
10610996,2024-10-10,BOSA,-74.16174856608,4.59585581811,True,True,CIUDAD BOLIVAR
10601603,2024-02-12,BARRIOS UNIDOS,-74.09362873554,4.66660165293,True,True,ENGATIVA
10601837,2024-02-17,PUENTE ARANDA,-74.1073343459,4.59800683431,True,True,ANTONIO NARINO
10603071,2024-03-16,SAN CRISTÓBAL,-74.10336246747,4.54650678921,True,True,RAFAEL URIBE URIBE
10604645,2024-04-28,RAFAEL URIBE URIBE,-74.11875446408,4.58895149411,True,True,ANTONIO NARINO
10605284,2024-05-12,RAFAEL URIBE URIBE,-74.12564359544,4.56463301232,True,True,TUNJUELITO
10605295,2024-04-27,KENNEDY,-74.18186942543,4.62467962688,True,True,BOSA
10605304,2024-05-15,SANTA FE,-74.07892682834,4.58250940079,True,True,SAN CRISTOBAL
10605309,2024-05-15,CANDELARIA,-74.0812439904,4.59220400054,True,True,SANTA FE
10602641,2024-03-07,BOSA,-74.15367975105,4.59642723439,True,True,CIUDAD BOLIVAR
10602772,2024-03-07,RAFAEL URIBE URIBE,-74.12660528851,4.56711614765,True,True,TUNJUELITO
10601927,2024-02-19,CIUDAD BOLÍVAR,-74.12567132216,4.5243625177,True,True,USME
10601943,2024-02-20,USAQUÉN,-74.06826334747,4.6898474706,True,True,SUBA
10605608,2024-05-21,ENGATIVÁ,-74.07286893765,4.69671387149,True,True,SUBA
10605651,2024-05-23,SAN CRISTÓBAL,-74.09201161889,4.57931707245,True,True,ANTONIO NARINO
10604763,2024-04-29,LOS MÁRTIRES,-74.08464310353,4.59711507546,True,True,SANTA FE
10598301,2023-11-14,SANTA FE,-74.07629130921,4.6087761636,True,True,LOS MARTIRES
10612652,2024-11-21,SANTA FE,-74.06728684783,4.59960980094,True,True,CANDELARIA
10612990,2024-11-29,USAQUÉN,-74.04858831282,4.73858834771,True,True,SUBA
10610938,2024-10-07,RAFAEL URIBE URIBE,-74.12539819689,4.56926170908,True,True,TUNJUELITO
10612127,2024-11-04,RAFAEL URIBE URIBE,-74.10248186634,4.56620722715,True,True,SAN CRISTOBAL
10613617,2024-12-16,LOS MÁRTIRES,-74.09343055722,4.61229817471,True,True,PUENTE ARANDA
10606054,2024-06-08,USAQUÉN,-74.04336122458,4.77203904487,True,True,SUBA
10606056,2024-06-06,PUENTE ARANDA,-74.08340392296,4.62499996941,True,True,TEUSAQUILLO
10602018,2024-02-20,LOS MÁRTIRES,-74.09502593462,4.61037323583,True,True,PUENTE ARANDA
10602050,2024-02-22,BOSA,-74.15493674821,4.59650511551,True,True,CIUDAD BOLIVAR
10602279,2024-02-28,TUNJUELITO,-74.12448329513,4.57705091138,True,True,RAFAEL URIBE URIBE
10602706,2024-03-09,CHAPINERO,-74.06317080384,4.65487567492,True,True,BARRIOS UNIDOS
10600882,2024-01-22,ANTONIO NARIÑO,-74.12669745867,4.59335333831,True,True,PUENTE ARANDA
10598371,2023-11-15,TEUSAQUILLO,-74.08872155,4.65975102566,True,True,BARRIOS UNIDOS
10598356,2023-11-15,BARRIOS UNIDOS,-74.08740521162,4.67537365825,True,True,ENGATIVA
10613986,2024-12-20,SANTA FE,-74.06550554662,4.59967012275,True,True,CANDELARIA
10612779,2024-11-24,USAQUÉN,-74.04326466505,4.77201766158,True,True,SUBA
10606730,2024-06-17,BOSA,-74.17818782513,4.63062761229,True,True,KENNEDY
10608252,2024-08-01,BARRIOS UNIDOS,-74.08865835732,4.65938626519,True,True,TEUSAQUILLO
10613985,2024-12-22,BOSA,-74.16887787764,4.59570877093,True,True,CIUDAD BOLIVAR
10607916,2024-07-20,BOSA,-74.1754117388,4.59655094984,True,True,CIUDAD BOLIVAR
10606180,2024-05-24,RAFAEL URIBE URIBE,-74.07031608407,4.62043633258,True,True,TEUSAQUILLO
10606215,2024-06-07,SUBA,-74.05178470199,4.71901178886,True,True,USAQUEN
10606226,2024-06-10,LOS MÁRTIRES,-74.08836869185,4.61833229094,True,True,PUENTE ARANDA
10603443,2024-03-26,USAQUÉN,-74.05022231524,4.73057826841,True,True,SUBA
10604239,2024-04-12,USME,-74.1210852434,4.54593226126,True,True,RAFAEL URIBE URIBE
10604253,2024-04-17,KENNEDY,-74.15162817555,4.59522871728,True,True,TUNJUELITO
10601157,2024-01-30,CANDELARIA,-74.07250147444,4.60095080176,True,True,SANTA FE
10603274,2024-03-24,SANTA FE,-74.08042935316,4.59605366337,True,True,CANDELARIA
10604893,2024-05-04,BOSA,-74.15806321089,4.59608307279,True,True,CIUDAD BOLIVAR
10604900,2024-05-03,TEUSAQUILLO,-74.0883483133,4.65916383489,True,True,BARRIOS UNIDOS
10598663,2023-11-22,KENNEDY,-74.11251930182,4.6675737781,True,True,FONTIBON
10598664,2023-11-22,PUENTE ARANDA,-74.11578086798,4.63984562132,True,True,FONTIBON
10601044,2024-01-25,USAQUÉN,-74.04949811946,4.73479708839,True,True,SUBA
10602525,2024-03-05,BOSA,-74.16405258559,4.59554470915,True,True,CIUDAD BOLIVAR
10603337,2024-03-23,FONTIBÓN,-74.11851672117,4.63738607151,True,True,KENNEDY
10604330,2024-04-19,SANTA FE,-74.06584081833,4.59834492126,True,True,CANDELARIA
10604356,2024-04-16,BOSA,-74.15372339671,4.59650282535,True,True,CIUDAD BOLIVAR
10606341,2024-06-13,TEUSAQUILLO,-74.07772476707,4.66563064476,True,True,BARRIOS UNIDOS
10602254,2024-02-26,USAQUÉN,-74.03913942759,4.79733501082,True,True,SUBA
10605271,2024-05-13,SANTA FE,-74.05640956195,4.62357305978,True,True,CHAPINERO
10603135,2024-03-20,SANTA FE,-74.07692980185,4.60795538858,True,True,LOS MARTIRES
10601221,2024-02-01,ANTONIO NARIÑO,-74.11006141267,4.58709831276,True,True,RAFAEL URIBE URIBE
10601891,2024-02-13,BOSA,-74.17726328646,4.62843705849,True,True,KENNEDY
10605829,2024-05-29,CANDELARIA,-74.08120719378,4.59264483548,True,True,SANTA FE
10599675,2023-12-19,BOSA,-74.17279926722,4.61584593127,True,True,KENNEDY
10600139,2023-12-30,SANTA FE,-74.07628265803,4.60875040108,True,True,LOS MARTIRES
10600648,2024-01-17,TEUSAQUILLO,-74.10055664961,4.65724401785,True,True,ENGATIVA
10611715,2024-10-27,SAN CRISTÓBAL,-74.11800173459,4.57088944654,True,True,RAFAEL URIBE URIBE
10607898,2024-07-24,SANTA FE,-74.07528308857,4.61067980095,True,True,LOS MARTIRES
10607899,2024-07-24,RAFAEL URIBE URIBE,-74.10093556377,4.54689131862,True,True,SAN CRISTOBAL
10613003,2024-11-28,CANDELARIA,-74.08989182748,4.5923372153,True,True,LOS MARTIRES
10613893,2024-12-19,BARRIOS UNIDOS,-74.08870316599,4.65948755076,True,True,TEUSAQUILLO
10613899,2024-12-20,SANTA FE,-74.09123060887,4.56075747111,True,True,SAN CRISTOBAL
10611354,2024-10-17,SAN CRISTÓBAL,-74.09439317662,4.57629671126,True,True,ANTONIO NARINO
10610681,2024-09-30,BARRIOS UNIDOS,-74.08940889709,4.67193353843,True,True,ENGATIVA
10598261,2023-11-11,TUNJUELITO,-74.12858573382,4.58664793247,True,True,RAFAEL URIBE URIBE
10598272,2023-11-11,TEUSAQUILLO,-74.10654870455,4.64964036719,True,True,FONTIBON
10602919,2024-03-17,SANTA FE,-74.06570501349,4.62608613473,True,True,CHAPINERO
10605607,2024-05-20,USAQUÉN,-74.05403936846,4.70678290451,True,True,SUBA
10605314,2024-05-10,USAQUÉN,-74.04118577867,4.78299949024,True,True,SUBA
10605316,2024-05-15,FONTIBÓN,-74.11156979983,4.66645633207,True,True,ENGATIVA
10604102,2024-04-13,PUENTE ARANDA,-74.0902891535,4.62559080717,True,True,TEUSAQUILLO
10604188,2024-04-16,SAN CRISTÓBAL,-74.10297063772,4.56634952635,True,True,RAFAEL URIBE URIBE
10601909,2024-02-19,SANTA FE,-74.07894143118,4.582493468,True,True,SAN CRISTOBAL
10601917,2024-02-19,PUENTE ARANDA,-74.12440685217,4.62438239637,True,True,KENNEDY
10601925,2024-02-18,PUENTE ARANDA,-74.11236227341,4.59454284467,True,True,ANTONIO NARINO
10601948,2024-02-19,CIUDAD BOLÍVAR,-74.14674839655,4.59522923537,True,True,KENNEDY
10596815,2023-10-03,ENGATIVÁ,-74.08453299495,4.67638139752,True,True,BARRIOS UNIDOS
10597073,2023-10-11,BARRIOS UNIDOS,-74.06766203825,4.68991163159,True,True,SUBA
10610653,2024-09-30,ANTONIO NARIÑO,-74.10465506499,4.58368020883,True,True,RAFAEL URIBE URIBE
10612744,2024-11-22,BOSA,-74.1575589556,4.59656164416,True,True,CIUDAD BOLIVAR
10610861,2024-10-03,BARRIOS UNIDOS,-74.08935038035,4.67197403871,True,True,ENGATIVA
10612387,2024-11-13,SANTA FE,-74.08384050062,4.59823127544,True,True,LOS MARTIRES
10606155,2024-06-06,ENGATIVÁ,-74.10671006414,4.65787958749,True,True,FONTIBON
10605182,2024-05-12,USAQUÉN,-74.0353950638,4.82217033267,True,True,SUBA
10603238,2024-03-20,BOSA,-74.17257777376,4.59631532646,True,True,CIUDAD BOLIVAR
10603242,2024-03-21,LOS MÁRTIRES,-74.06944168393,4.60392866181,True,True,SANTA FE
10601963,2024-02-20,TEUSAQUILLO,-74.10342398148,4.65380696192,True,True,ENGATIVA
10613743,2024-12-16,TUNJUELITO,-74.13897438885,4.55974400369,True,True,CIUDAD BOLIVAR
10614143,2024-12-29,TEUSAQUILLO,-74.07837477991,4.62321319544,True,True,LOS MARTIRES
10613944,2024-12-18,PUENTE ARANDA,-74.09103491629,4.62571680223,True,True,TEUSAQUILLO
10604377,2024-04-22,USAQUÉN,-74.04150513594,4.78098789367,True,True,SUBA
10600869,2024-01-20,BOSA,-74.15074004703,4.59559453821,True,True,KENNEDY
10604629,2024-04-28,BOSA,-74.17867866938,4.59677553071,True,True,CIUDAD BOLIVAR
10604652,2024-04-26,SANTA FE,-74.07054955875,4.59164709666,True,True,CANDELARIA
10602160,2024-02-25,RAFAEL URIBE URIBE,-74.0937706608,4.56834410017,True,True,SAN CRISTOBAL
10605420,2024-05-15,CIUDAD BOLÍVAR,-74.1224810261,4.52064660392,True,True,USME
10601781,2024-02-17,USAQUÉN,-74.04577781322,4.75739864634,True,True,SUBA
10600939,2024-01-24,SANTA FE,-74.06769262625,4.59481759817,True,True,CANDELARIA
10609994,2024-09-15,SANTA FE,-74.08169893188,4.60115840876,True,True,LOS MARTIRES
10612063,2024-11-01,SANTA FE,-74.08041325991,4.59602692752,True,True,CANDELARIA
10616111,2019-09-27,ANTONIO NARIÑO,-74.1353690179999,4.59455393000008,True,True,PUENTE ARANDA
10600906,2024-01-23,TEUSAQUILLO,-74.08477721398,4.62455617239,True,True,PUENTE ARANDA
10602512,2024-03-04,BOSA,-74.15687231009,4.59652421401,True,True,CIUDAD BOLIVAR
10602894,2024-03-13,FONTIBÓN,-74.11541755668,4.67311480705,True,True,ENGATIVA
10605478,2024-05-17,SANTA FE,-74.09261194463,4.56863747651,True,True,SAN CRISTOBAL
10605537,2024-05-20,PUENTE ARANDA,-74.13763851869,4.5956394075,True,True,KENNEDY
10603004,2024-03-16,PUENTE ARANDA,-74.12247834389,4.62894333432,True,True,KENNEDY
10601632,2024-02-11,BARRIOS UNIDOS,-74.08907776975,4.65966461282,True,True,TEUSAQUILLO
10601642,2024-02-13,USAQUÉN,-74.0381255552,4.67984801014,True,True,CHAPINERO
10595789,2023-09-10,SANTA FE,-74.0757086653,4.59971111703,True,True,CANDELARIA
10599041,2023-12-02,TUNJUELITO,-74.12648824637,4.56668641186,True,True,RAFAEL URIBE URIBE
10615924,2024-02-17,SAN CRISTÓBAL,-74.06873490843,4.58951710673,True,True,SANTA FE
10607881,2024-07-23,ANTONIO NARIÑO,-74.1135206616,4.59620694731,True,True,PUENTE ARANDA
10613610,2024-12-13,PUENTE ARANDA,-74.13515446369,4.59957476493,True,True,KENNEDY
10604934,2024-05-03,KENNEDY,-74.17934010447,4.6191054666,True,True,BOSA
10604955,2024-04-26,TEUSAQUILLO,-74.09106733496,4.62565174843,True,True,PUENTE ARANDA
10601503,2024-02-09,BOSA,-74.17865866315,4.59691212641,True,True,CIUDAD BOLIVAR
10602197,2024-02-23,SANTA FE,-74.0696978349,4.59595607754,True,True,CANDELARIA
10602836,2024-03-10,TEUSAQUILLO,-74.108959279,4.64664773944,True,True,FONTIBON
10603646,2024-04-03,FONTIBÓN,-74.11954668944,4.67891922981,True,True,ENGATIVA
10605501,2024-05-18,SANTA FE,-74.0674367327,4.59733698258,True,True,CANDELARIA
10603025,2024-03-14,CIUDAD BOLÍVAR,-74.15256870572,4.58947928975,True,True,TUNJUELITO
10603027,2024-03-16,TUNJUELITO,-74.12858305161,4.58665862695,True,True,RAFAEL URIBE URIBE
10603976,2024-04-10,CIUDAD BOLÍVAR,-74.15510071103,4.58797538324,True,True,TUNJUELITO
10604074,2024-04-12,CHAPINERO,-74.03430427403,4.68215585241,True,True,USAQUEN
10604100,2024-04-11,RAFAEL URIBE URIBE,-74.12225035612,4.55774017627,True,True,TUNJUELITO
10599244,2023-12-08,TEUSAQUILLO,-74.11041376774,4.64498391403,True,True,PUENTE ARANDA
10612754,2024-11-22,KENNEDY,-74.07900241797,4.63924944862,True,True,TEUSAQUILLO
10612713,2024-11-22,SANTA FE,-74.09237859154,4.56866815426,True,True,SAN CRISTOBAL
10612850,2024-11-27,BOSA,-74.15659550559,4.59633492439,True,True,CIUDAD BOLIVAR
10606483,2024-06-15,ENGATIVÁ,-74.11358145659,4.66892112693,True,True,FONTIBON
10601949,2024-02-20,CHAPINERO,-74.06515537969,4.64713770222,True,True,TEUSAQUILLO
10604580,2024-04-23,USAQUÉN,-74.04067901556,4.78795871999,True,True,SUBA
10604622,2024-04-27,BOSA,-74.1787279237,4.63493477503,True,True,KENNEDY
10605763,2024-05-26,SANTA FE,-74.06753999774,4.6015491943,True,True,CANDELARIA
10595399,2023-08-29,TEUSAQUILLO,-74.0730164287,4.61533381976,True,True,LOS MARTIRES
10595605,2023-09-04,TUNJUELITO,-74.14939040129,4.59526270111,True,True,KENNEDY
10595613,2023-09-05,PUENTE ARANDA,-74.08831504767,4.61807296136,True,True,LOS MARTIRES
10598347,2023-11-14,TUNJUELITO,-74.14538466942,4.59521118365,True,True,KENNEDY
10598408,2023-11-10,TUNJUELITO,-74.12116598121,4.5474753652,True,True,RAFAEL URIBE URIBE
10607232,2024-07-06,LOS MÁRTIRES,-74.09039644186,4.61612664974,True,True,PUENTE ARANDA
10608742,2024-08-14,CANDELARIA,-74.08118671181,4.59264993839,True,True,SANTA FE
10614161,2024-12-28,SAN CRISTÓBAL,-74.121440329,4.55640865888,True,True,RAFAEL URIBE URIBE
10614011,2024-12-22,ANTONIO NARIÑO,-74.08652869646,4.58691529436,True,True,SAN CRISTOBAL
10608672,2024-08-12,TUNJUELITO,-74.1285803694,4.58666130057,True,True,RAFAEL URIBE URIBE
10606716,2024-06-17,ENGATIVÁ,-74.12440685217,4.68514257578,True,True,FONTIBON
10597655,2023-10-29,CANDELARIA,-74.07840696757,4.57784364972,True,True,SAN CRISTOBAL
10597679,2023-10-28,CIUDAD BOLÍVAR,-74.14491818832,4.59915076245,True,True,KENNEDY
10597729,2023-10-28,BOSA,-74.15072339907,4.59557952351,True,True,KENNEDY
10597740,2023-10-27,SANTA FE,-74.07909094044,4.59820382511,True,True,CANDELARIA
10599981,2023-12-25,PUENTE ARANDA,-74.10847453062,4.58869324834,True,True,RAFAEL URIBE URIBE
10597490,2023-10-23,PUENTE ARANDA,-74.09458812023,4.58572358155,True,True,ANTONIO NARINO
10594497,2023-08-08,TEUSAQUILLO,-74.09309896614,4.6179838204,True,True,PUENTE ARANDA
10594507,2023-08-08,ANTONIO NARIÑO,-74.09875575968,4.57865605595,True,True,RAFAEL URIBE URIBE
10598133,2023-11-01,PUENTE ARANDA,-74.10268095915,4.598855574,True,True,LOS MARTIRES
10598162,2023-11-09,CHAPINERO,-74.06216156769,4.65840306058,True,True,BARRIOS UNIDOS
10596098,2023-09-16,ENGATIVÁ,-74.1206678528,4.69221060426,True,True,FONTIBON
10596103,2023-09-15,USAQUÉN,-74.04177335684,4.78192874553,True,True,SUBA
10597187,2023-10-15,TUNJUELITO,-74.15057328898,4.5955106284,True,True,KENNEDY
10600265,2024-01-05,BOSA,-74.16728912912,4.59565047627,True,True,CIUDAD BOLIVAR
10612595,2024-11-15,ENGATIVÁ,-74.13593320569,4.69334939555,True,True,FONTIBON
10613217,2024-12-05,SANTA FE,-74.06786320393,4.59616328031,True,True,CANDELARIA
10613455,2024-12-09,TUNJUELITO,-74.14004949515,4.61711050024,True,True,KENNEDY
10597751,2023-10-29,BARRIOS UNIDOS,-74.06984525784,4.63800684697,True,True,TEUSAQUILLO
10597757,2023-10-29,BOSA,-74.15619713371,4.59650355382,True,True,CIUDAD BOLIVAR
10594840,2023-08-14,TEUSAQUILLO,-74.09441511212,4.66528436744,True,True,ENGATIVA
10599398,2023-12-09,CIUDAD BOLÍVAR,-74.13854075258,4.56530411077,True,True,TUNJUELITO
10599433,2023-10-26,CHAPINERO,-74.06787075877,4.64313489258,True,True,TEUSAQUILLO
10597882,2023-11-02,BOSA,-74.16225431194,4.59523940821,True,True,CIUDAD BOLIVAR
10597546,2023-10-25,FONTIBÓN,-74.11963788454,4.67904754678,True,True,ENGATIVA
10597723,2023-10-29,LOS MÁRTIRES,-74.0941568989,4.61137848251,True,True,PUENTE ARANDA
10597646,2023-10-27,CIUDAD BOLÍVAR,-74.15256253651,4.58947875483,True,True,TUNJUELITO
10598857,2023-11-28,PUENTE ARANDA,-74.12159053271,4.63107675241,True,True,KENNEDY
10600032,2023-12-26,TUNJUELITO,-74.16729939763,4.59147379909,True,True,CIUDAD BOLIVAR
10597902,2023-11-05,FONTIBÓN,-74.10774526142,4.6991264675,True,True,ENGATIVA
10595738,2023-09-10,BARRIOS UNIDOS,-74.11445418956,4.49993474967,True,True,USME
10595782,2023-09-09,KENNEDY,-74.12553337996,4.65023979802,True,True,FONTIBON
10595879,2023-09-12,PUENTE ARANDA,-74.13822559302,4.59529971225,True,True,KENNEDY
10613702,2024-12-12,ANTONIO NARIÑO,-74.10595593636,4.58543410825,True,True,RAFAEL URIBE URIBE
10613895,2024-12-21,USAQUÉN,-74.03984998155,4.79180216829,True,True,SUBA
